Europe	Asia	Africa	NorthAmerica	Africaner	Portugal	SOTO	Spain	Suisse	Thailand	USAB	USAW	ZULU	male	female	PUSA	PUSB	PUSC	SSPIA	SSPIB	SSPIC	SSPID	!Age
0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	3	3	2	2	2	2	2	82
0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	3	3	1	2	2	1	1	71
0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	3	3	1	1	2	2	1	71
0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	3	3	2	2	3	1	2	58
0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	3	3	2	2	3	2	1	58
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	1	2	1	1	1	35
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	1	1	1	1	1	35
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	2	1	2	2	2	1	39
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	1	1	2	2	1	39
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	1	2	2	2	2	58
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	1	2	2	1	2	47
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	1	2	3	1	1	42
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	1	2	3	2	1	42
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	1	2	3	1	2	56
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	2	1	1	2	1	2	56
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	2	2	2	2	2	73
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	2	2	3	1	2	73
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	1	2	3	1	2	48
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	2	2	3	2	1	59
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	1	2	3	1	1	59
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	1	2	3	1	1	50
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	2	2	3	1	3	49
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	2	2	3	1	2	49
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	1	2	3	1	2	50
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	1	2	3	1	2	51
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	2	2	2	2	2	69
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	2	2	3	1	2	69
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	1	2	2	1	2	28
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	2	1	1	2	1	2	28
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	2	2	4	2	2	48
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	1	2	4	1	2	57
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	2	2	1	3	2	1	76
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	2	2	2	3	2	1	76
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	2	1	2	2	2	2	44
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	2	2	2	2	1	58
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	2	2	3	2	1	58
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	2	2	2	4	1	2	53
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	1	2	3	1	1	53
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	1	2	4	2	1	53
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	2	2	3	1	1	47
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	2	2	3	1	2	47
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	1	2	3	2	2	49
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	2	2	2	2	2	49
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	2	1	2	4	1	2	55
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	2	2	2	1	2	59
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	2	2	2	2	2	59
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	2	2	3	2	1	43
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	2	2	3	1	2	43
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	2	2	2	2	1	2	56
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	2	2	2	2	2	2	56
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	1	2	3	2	1	49
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	2	2	3	1	1	49
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	1	2	4	2	2	86
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	1	2	3	1	1	54
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	2	2	2	2	2	2	47
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	2	2	3	2	1	44
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	3	1	2	3	2	2	44
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	2	1	1	3	1	2	58
0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	2	1	1	3	1	2	58
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	2	2	4	2	2	70
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	1	2	2	1	1	49
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	1	2	2	1	2	49
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	1	2	2	1	2	50
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	21
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	2	2	2	1	1	75
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	2	2	4	2	2	75
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	2	1	2	2	1	1	29
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	1	2	3	1	2	59
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	2	2	4	2	1	87
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	1	2	4	2	1	87
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	2	2	4	1	1	73
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	2	1	2	2	1	2	57
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	3	2	2	3	1	1	70
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	1	2	1	1	39
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	2	1	2	1	1	1	39
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	2	2	2	2	1	27
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	2	2	2	2	1	27
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	2	2	1	30
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	2	1	2	1	2	30
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	2	2	2	1	1	65
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	2	1	2	3	1	1	22
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	2	2	1	1	22
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	2	2	1	45
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	1	2	1	2	45
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	2	2	3	2	1	52
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	2	2	2	1	1	40
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	2	1	2	2	2	2	35
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	2	2	1	1	35
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	2	1	2	2	1	1	24
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	2	2	1	1	1	54
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	2	2	2	1	1	54
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	2	2	1	1	25
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	2	2	1	1	32
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	2	1	2	2	1	1	32
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	2	2	4	2	2	96
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	1	2	1	2	44
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	2	2	1	2	44
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	2	2	1	1	1	32
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	1	2	2	1	1	32
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	1	1	1	28
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	2	2	2	2	2	2	30
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	2	2	2	60
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	2	3	2	1	58
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	2	2	3	2	1	58
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	2	2	1	36
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	2	1	2	36
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	2	2	1	1	45
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	2	1	1	1	45
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	2	1	2	2	1	1	37
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	2	1	1	1	1	1	37
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	2	2	1	2	56
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	2	2	2	2	2	56
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	3	2	1	49
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	25
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	1	1	1	1	44
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	1	1	1	29
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	3	2	2	1	1	1	29
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	2	2	2	1	1	1	28
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	2	1	2	1	2	1	28
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	1	1	1	23
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	2	1	1	1	23
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	1	2	2	1	34
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	2	2	1	34
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	2	2	1	1	30
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	1	1	1	60
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	2	1	1	1	60
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	2	2	2	1	1	36
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	2	1	1	36
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	2	2	2	1	1	28
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	2	1	2	2	2	28
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	2	1	2	1	1	35
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	2	2	1	1	35
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	2	2	2	1	2	40
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	1	1	2	1	1	47
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	2	2	1	1	47
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	1	2	2	1	65
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	2	2	3	2	1	65
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	2	2	3	1	2	70
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	2	2	3	2	2	70
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	1	2	2	1	2	72
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	2	2	2	2	1	72
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	1	2	1	2	40
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	2	2	2	2	2	50
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	2	2	2	1	2	60
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	1	2	1	1	60
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	1	2	2	1	1	38
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	1	2	1	1	38
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	2	2	4	2	1	60
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	2	2	1	1	34
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	1	1	2	1	1	34
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	1	2	1	1	42
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	1	2	1	2	1	36
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	1	2	2	1	1	36
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	2	2	3	2	1	57
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	3	1	1	40
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	4	1	1	40
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	2	1	1	1	31
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	1	2	1	1	31
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	2	2	2	1	1	46
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	2	2	2	56
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	3	2	2	56
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	3	2	1	50
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	2	2	2	1	50
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	2	1	2	30
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	2	3	1	2	30
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	3	2	1	2	1	41
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	2	2	2	2	1	41
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	2	2	3	1	1	65
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	3	2	1	44
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	3	1	1	44
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	2	2	3	1	1	50
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	2	2	1	1	40
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	1	2	2	1	1	40
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	1	1	1	1	30
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	2	3	1	1	38
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	1	3	1	1	70
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	1	3	2	1	70
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	2	3	2	2	45
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	2	2	2	1	2	45
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	2	3	2	2	80
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	2	2	3	2	2	80
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	2	1	2	2	2	70
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	2	2	3	2	2	70
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	2	2	1	1	60
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	3	2	1	38
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	1	1	1	1	1	23
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	2	1	1	1	1	23
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	1	1	1	32
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	1	1	2	32
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	1	2	2	1	1	38
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	1	1	2	1	1	38
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	2	3	1	1	37
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	1	2	3	1	1	37
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	2	2	2	51
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	1	2	1	2	51
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	2	3	1	1	42
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	2	2	3	2	2	42
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	2	3	2	2	56
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	2	2	2	1	1	23
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	2	2	3	1	1	23
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	2	2	3	1	1	66
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	2	2	2	1	1	66
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	1	2	1	1	39
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	2	3	1	2	36
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	2	3	1	1	36
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	3	1	2	74
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	2	3	1	1	34
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	2	1	1	34
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	4	2	1	80
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	2	2	4	2	1	80
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	2	1	1	2	38
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	2	2	2	2	2	58
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	2	2	3	2	1	40
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	2	2	3	2	1	40
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	2	1	2	62
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	2	2	2	1	1	62
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	2	2	2	1	1	60
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	2	1	1	51
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	2	1	2	51
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	2	1	1	35
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	2	1	2	1	1	35
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	2	1	1	50
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	2	2	2	1	2	49
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	1	2	2	1	1	49
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	3	1	1	69
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	2	2	3	2	1	69
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	3	2	1	30
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	2	1	1	2	2	2	45
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	2	1	2	2	2	2	45
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	2	1	2	2	1	1	24
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	4	2	1	62
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	2	1	1	1	33
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	3	2	1	49
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	3	1	1	49
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	2	2	1	55
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	2	2	3	2	2	86
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	2	2	4	2	2	86
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	2	3	2	2	66
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	2	2	3	2	2	66
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	1	2	2	1	59
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	3	2	2	50
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	2	3	2	2	50
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	2	1	1	1	2	86
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	1	2	1	2	50
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	2	1	2	40
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	2	2	2	2	2	60
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	2	2	3	2	1	60
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	2	2	2	1	1	87
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	2	2	2	60
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	3	2	2	60
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	2	2	2	78
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	2	2	2	1	49
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	1	2	2	1	1	49
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	2	1	1	30
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	2	2	2	49
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	2	1	2	49
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	2	1	1	36
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	2	1	1	50
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	2	2	1	50
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	2	2	1	1	37
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	2	2	2	1	1	38
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	2	2	3	2	1	38
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	2	2	1	1	26
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	1	1	1	1	26
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	1	1	1	1	30
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	2	1	2	90
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	1	1	1	2	38
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	2	1	1	50
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	2	1	2	1	1	50
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	1	1	1	1	40
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	1	1	1	1	40
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	2	1	1	52
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	2	2	2	2	2	52
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	2	2	1	50
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	3	2	1	50
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	20
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	3	1	2	4	2	1	42
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	1	1	1	1	36
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	2	2	2	2	1	1	1	40
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	2	2	1	1	1	1	1	40
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	3	1	2	1	1	1	30
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	3	1	2	2	2	1	30
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	24
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	2	2	2	1	1	1	1	21
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	2	2	2	2	1	1	21
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	2	2	1	2	1	2	30
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	2	2	1	2	2	1	1	27
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	2	2	1	2	2	1	1	32
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	2	2	1	2	2	2	30
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	2	2	1	2	1	2	30
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	1	1	1	1	1	22
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	2	2	1	2	1	2	31
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	3	1	1	2	1	1	31
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	1	2	2	1	1	54
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	3	1	1	3	2	2	66
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	2	2	1	1	1	1	67
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	2	2	2	1	2	1	2	67
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	2	1	2	2	1	2	49
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	2	2	2	2	1	2	49
0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	3	1	2	1	1	1	28
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	3	1	2	2	1	2	46
0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	3	1	2	2	1	1	46
